clique_id,lemma,upos,affix,stem,synonyms,hypernyms
4,get,VBD,ed,get,acquire|aim|amaze|arrest|arrive|baffle|beat|become|beget|begin|bewilder|bring|bring forth|bugger off|buzz off|capture|catch|cause|come|commence|contract|convey|develop|draw|drive|dumbfound|engender|experience|father|fetch|find|fix|flummox|fuck off|generate|get|get down|get under one's skin|go|gravel|grow|have|incur|induce|let|make|mother|mystify|nonplus|obtain|pay back|pay off|perplex|pose|produce|puzzle|receive|scram|set about|set out|sire|start|start out|stick|stimulate|stupefy|suffer|sustain|take|vex,change state|turn|make|get|change|transmit|transfer|transport|channel|channelize|channelise|undergo|get even|get back|score|hit|tally|rack up|seize|prehend|clutch|sicken|come down|communicate|intercommunicate|alter|modify|mean|intend|understand|attract|pull|pull in|draw|draw in|acquire|buy|purchase|hear|hurt|ache|suffer|leave|go forth|go away|catch|annoy|rag|get to|bother|get at|irritate|rile|nark|nettle|gravel|vex|chafe|devil|touch|stir|reproduce|effect|effectuate|set up|destroy|ruin|confuse|throw|fox|befuddle|fuddle|bedevil|confound|discombobulate|experience|receive|have|create
4,help,NN,NA,help,aid|assist|assistance|assistant|avail|help|helper|service|supporter,activity|worker|resource|helpfulness
4,high,JJ,NA,high,eminent|gamey|gamy|high|high-pitched|in high spirits|mellow,
4,place,NNS,s,place,berth|billet|blank space|home|lieu|office|piazza|place|plaza|position|post|property|seat|shoes|situation|space|spot|station|stead|topographic point,point|geographical area|geographic area|geographical region|geographic region|cognition|knowledge|noesis|vicinity|locality|neighborhood|neighbourhood|neck of the woods|function|office|part|role|situation|position|residence|abode|occupation|business|job|line of work|line|social station|social status|social rank|rank|space|passage|condition|status|public square|square|item|area|expanse|surface area
4,early,RB,NA,earli,ahead of time|betimes|early|early on|too soon,NA
5,pick,VBD,ed,pick,beak|blame|break up|clean|cull|find fault|foot|nibble|peck|pick|piece|pluck|plunk,choose|take|select|pick out|gather|garner|collect|pull together|knock|criticize|criticise|pick apart|provoke|evoke|call forth|kick up|remove|take away|withdraw|rob|pay|pull|draw|pierce|strike|eat
5,phone,NN,NA,phone,earphone|earpiece|headphone|phone|sound|speech sound|telephone|telephone set,electronic equipment|language unit|linguistic unit|electro-acoustic transducer
5,call,VBN,ed,call,address|anticipate|be known as|bid|call|call in|call off|call up|cry|forebode|foretell|holler|hollo|know as|name|phone|predict|prognosticate|promise|ring|scream|send for|shout|shout out|squall|telephone|visit|yell,label|telecommunicate|utter|emit|let out|let loose|order|tell|enjoin|say|meet|get together|request|ask for|bespeak|call for|quest|read|postpone|prorogue|hold over|put over|table|shelve|set back|defer|remit|put off|address|turn to|stop|stop over|demand|exact|play|indicate|guess|venture|pretend|hazard|ask|require|expect|challenge|dispute|gainsay|declare|adjudge|hold|entice|lure|tempt|see|consider|reckon|view|regard|awaken|wake|waken|rouse|wake up|arouse
5,rudy,NNP,NA,rudi,,NA
5,giulianus,NNP,s,giulianu,,NA
5,radio,NN,NA,radio,radio|radio receiver|radio set|radiocommunication|receiving set|tuner|wireless,broadcasting|receiver|receiving system|communication system
5,program,NN,NA,program,broadcast|computer program|computer programme|course of study|curriculum|plan|platform|political platform|political program|program|programme|syllabus,idea|thought|system|system of rules|show|document|written document|papers|announcement|promulgation|information|info|software|software program|computer software|software system|software package|package|performance
5,mazzariello,NNP,NA,mazzariello,,NA
5,say,VBD,ed,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record
6,say,VBD,ed,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record
6,mr,NNP,NA,mr,Mister|Mr|Mr.,title|title of respect|form of address
6,mayor,NNP,NA,mayor,city manager|mayor,civil authority|civil officer|politician
6,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
6,interested,JJ,NA,interest,concerned|interested,
6,rent,VBG,ing,rent,charter|engage|hire|lease|let|rent|take,contract|undertake|give|get|acquire
6,space,NN,NA,space,blank|blank space|distance|infinite|outer space|place|quad|space,attribute|amorphous shape|location|area|country|space|infinite|character|graph|grapheme|graphic symbol|time interval|interval|expanse|surface area|type
6,build,VBG,ing,build,build|build up|construct|establish|make|progress|ramp up|work up,make|create|develop|better|improve|amend|ameliorate|meliorate|oversee|supervise|superintend|manage|establish|base|ground|found|increase|intensify|deepen
6,city,NN,NA,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
6,own,VBZ,s,own,have|own|possess,
7,swear,VBP,NA,swear,affirm|assert|aver|avow|bank|bet|blaspheme|calculate|count|curse|cuss|depend|depone|depose|imprecate|look|reckon|rely|swan|swear|verify,express|verbalize|verbalise|utter|give tongue to|declare|vow|trust
7,hour,NN,NA,hour,60 minutes|hour|hr|minute|time of day,time unit|unit of time|clock time|time|time period|period of time|period|distance
7,building,NN,NA,build,building|construction|edifice,structure|construction|creating from raw materials|commercial enterprise|business enterprise|business|gathering|assemblage
7,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
8,fill,VBD,ed,fill,conform to|fill|fill up|fit|fulfil|fulfill|make full|meet|occupy|replete|sate|satiate|satisfy|take,change|alter|modify|change state|turn|be|work|do work|provide|supply|ply|cater|hire|engage|employ|eat|consume|ingest|take in|take|have|repair|mend|fix|bushel|doctor|furbish up|restore|touch on
8,paperwork,NN,NA,paperwork,paperwork,work
9,get,VBD,ed,get,acquire|aim|amaze|arrest|arrive|baffle|beat|become|beget|begin|bewilder|bring|bring forth|bugger off|buzz off|capture|catch|cause|come|commence|contract|convey|develop|draw|drive|dumbfound|engender|experience|father|fetch|find|fix|flummox|fuck off|generate|get|get down|get under one's skin|go|gravel|grow|have|incur|induce|let|make|mother|mystify|nonplus|obtain|pay back|pay off|perplex|pose|produce|puzzle|receive|scram|set about|set out|sire|start|start out|stick|stimulate|stupefy|suffer|sustain|take|vex,change state|turn|make|get|change|transmit|transfer|transport|channel|channelize|channelise|undergo|get even|get back|score|hit|tally|rack up|seize|prehend|clutch|sicken|come down|communicate|intercommunicate|alter|modify|mean|intend|understand|attract|pull|pull in|draw|draw in|acquire|buy|purchase|hear|hurt|ache|suffer|leave|go forth|go away|catch|annoy|rag|get to|bother|get at|irritate|rile|nark|nettle|gravel|vex|chafe|devil|touch|stir|reproduce|effect|effectuate|set up|destroy|ruin|confuse|throw|fox|befuddle|fuddle|bedevil|confound|discombobulate|experience|receive|have|create
9,nonprofit,JJ,NA,nonprofit,non-profit-making|nonprofit,
9,status,NN,NA,statu,condition|position|status,state
9,fed,NNS,s,fed,Fed|Federal|federal official|Federal Reserve|Federal Reserve System|FRS,agent|federal agent|central bank
10,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
10,roll,VBG,ing,roll,cast|drift|flap|hustle|pluck|ramble|range|revolve|roam|roll|roll out|roll up|rove|seethe|stray|swan|tramp|turn over|twine|undulate|vagabond|wander|wave|wheel|wind|wrap,turn|travel|go|move|locomote|flatten|sound|displace|function|work|operate|run|shape|form|tumble|steal|rip off|rip|rock|sway|shake|pronounce|articulate|enounce|sound out|enunciate|say|churn|boil|moil|roil|change shape|change form|deform|change
11,refusing,NNP,NA,refus,,NA
11,charge,VB,NA,charg,accuse|agitate|appoint|bear down|bill|blame|buck|burden|charge|charge up|commit|commove|consign|excite|file|institutionalise|institutionalize|level|load|lodge|point|rouse|saddle|send|shoot|shoot down|tear|turn on,rush|account|calculate|hotfoot|hasten|hie|speed|race|pelt along|rush along|cannonball along|bucket along|belt along|step on it|accuse|impeach|incriminate|criminate|claim|change|alter|modify|debit|transfer|entrust|intrust|trust|confide|commit|pay|lie down|lie|disturb|upset|trouble|paint|fill|fill up|make full|aim|take|train|take aim|direct|command|require|instruct|impute|ascribe|assign|attribute|determine|set|supply|provide|render|furnish|impregnate|saturate
11,client,NNS,s,client,client|customer|guest|node,case|consumer|computer|computing machine|computing device|data processor|electronic computer|information processing system
11,mazzariello,NNP,NA,mazzariello,,NA
11,42,CD,NA,42,NA,NA
11,say,VBD,ed,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record
11,use,VBD,ed,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
11,family,NN,NA,famili,category|class|crime syndicate|family|family line|family unit|fellowship|folk|home|house|household|kin|kinfolk|kinsfolk|kinsperson|menage|mob|phratry|sept|syndicate,unit|social unit|kin|kin group|kinship group|kindred|clan|tribe|collection|aggregation|accumulation|assemblage|lineage|line|line of descent|descent|bloodline|blood line|blood|pedigree|ancestry|origin|parentage|stemma|stock|relative|relation|taxonomic group|taxonomic category|taxon|organized crime|gangland|gangdom|association
11,savings,NNS,NA,save,nest egg|savings,fund|monetary fund
11,sustain,VB,NA,sustain,affirm|confirm|corroborate|get|have|hold|hold up|keep|keep up|maintain|nourish|nurture|prolong|substantiate|suffer|support|sustain,continue|uphold|carry on|bear on|preserve|experience|receive|have|get|provide|supply|ply|cater|have got|hold|admit|acknowledge
11,office,NN,NA,offic,agency|authority|berth|billet|bureau|business office|federal agency|function|government agency|office|office staff|part|place|position|post|power|role|situation|spot,place of business|business establishment|administrative unit|administrative body|duty|state|staff|rite|religious rite|occupation|business|job|line of work|line
11,first,JJ,NA,first,1st|beginning(a)|first|foremost|inaugural|initiative|initiatory|maiden|world-class,
11,year,NN,NA,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage
12,already,RB,NA,alreadi,already,NA
12,recognize,VBN,ed,recogn,accredit|acknowledge|agnise|agnize|discern|distinguish|greet|know|make out|pick out|realise|realize|recognise|recognize|spot|tell apart,accept|know|cognize|cognise|remember|retrieve|recall|call back|call up|recollect|think|license|licence|certify|address|accost|come up to|thank|give thanks|be|prize|value|treasure|appreciate
12,federal,JJ,NA,feder,federal|Federal|Union,
12,nonprofit,JJ,NA,nonprofit,non-profit-making|nonprofit,
12,agency,NN,NA,agenc,agency|authority|bureau|delegacy|federal agency|government agency|means|office|representation|way,administrative unit|administrative body|business|concern|business concern|business organization|business organisation|action|activity|activeness|state|implementation|effectuation
12,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
12,await,VBG,ing,await,await|expect|look|wait,
12,state,NN,NA,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department
12,status,NN,NA,statu,condition|position|status,state
12,allow,VB,NA,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA
12,survive,VB,NA,surviv,come through|endure|exist|go|hold out|hold up|last|live|live on|make it|outlast|outlive|pull round|pull through|subsist|survive,get the better of|overcome|defeat
12,charitable,JJ,NA,charit,benevolent|charitable|good-hearted|kindly|large-hearted|openhearted|sympathetic,
12,donation,NNS,s,donat,contribution|donation,gift|giving
13,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
13,want,VBP,NA,want,desire|need|require|want,be|search|seek|look for|demand|miss|lack
13,do,VB,NA,do,act|answer|arrange|behave|cause|coif|coiffe|coiffure|come|do|dress|execute|exercise|fare|get along|make|make out|manage|perform|practice|practise|serve|set|suffice,NA
14,give,VB,NA,give,afford|apply|break|cave in|chip in|collapse|commit|consecrate|contribute|dedicate|devote|ease up|establish|fall in|feed|founder|generate|gift|give|give way|grant|hand|have|hold|impart|kick in|leave|make|move over|open|pass|pass on|pay|present|reach|render|return|sacrifice|throw|turn over|yield,supply|provide|render|furnish|transfer|state|say|tell|communicate|intercommunicate|direct|make|create|think|cogitate|cerebrate|produce|pass|hand|reach|pass on|turn over|give|utter|emit|let out|let loose|release|relinquish|resign|free|give up|use|utilize|utilise|apply|employ|administer|dispense|distribute|mete out|deal|parcel out|lot|shell out|deal out|dish out|allot|dole out|move|ply|cater|change|estimate|gauge|approximate|guess|judge|execute|compensate|recompense|repair|indemnify|show|perform|stretch|toast|drink|pledge|salute|wassail|accord|grant|express|evince|submit|lead|permit|allow|let|countenance|inflict|bring down|visit|impose|happen|hap|go on|pass off|occur|fall out|come about|take place|accept|consent|go for|offer|proffer
14,back,RB,NA,back,back|backward|backwards|rearward|rearwards,NA
14,community,NN,NA,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
14,say,VBD,ed,sai,allege|articulate|aver|enjoin|enounce|enunciate|order|pronounce|read|say|sound out|state|suppose|tell,express|verbalize|verbalise|utter|give tongue to|assert|asseverate|maintain|speculate|have|feature|request|convey|recite|read|register|show|record
14,mazzariello,NNP,NA,mazzariello,,NA
14,work,VBD,ed,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get
14,brooklyn,NNP,NA,brooklyn,Brooklyn,
14,district,NNP,NA,district,district|dominion|territorial dominion|territory,region
14,attorney,NNP,NA,attornei,attorney|lawyer,professional|professional person
14,charle,NNP,s,charl,,NA
14,hyne,NNP,s,hyne,,NA
14,1990,CD,NA,1990,NA,NA
14,1993,CD,NA,1993,NA,NA
14,follow,VBN,ed,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
14,stint,NN,NA,stint,Erolia minutilla|least sandpiper|stint|stretch,duration|continuance|sandpiper|job|task|chore
14,board,NNP,NA,board,add-in|board|card|circuit board|circuit card|control board|control panel|dining table|display board|display panel|gameboard|instrument panel|panel|plank|plug-in|table,committee|commission|lumber|timber|sheet|flat solid|fare|display|video display|table|electrical device|printed circuit|surface
14,education,NNP,NA,educ,breeding|Department of Education|didactics|education|Education|Education Department|educational activity|instruction|pedagogy|teaching|training,activity|content|cognitive content|mental object|learning|acquisition|profession|upbringing|executive department
14,chief,JJ,NA,chief,chief(a)|main(a)|master(a)|primary(a)|principal(a),
14,prosecutor,NN,NA,prosecutor,prosecuting attorney|prosecuting officer|prosecutor|public prosecutor,official|functionary|lawyer|attorney
15,city,NN,NA,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
15,housing,NNP,NA,hous,caparison|housing|living accommodations|lodging|trapping,structure|construction|protective covering|protective cover|protection|stable gear|saddlery|tack
15,preservation,NNP,NA,preserv,conservation|preservation|saving,protection|condition|status|organic process|biological process|improvement|betterment|advance
15,development,NNP,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
15,department,NNP,NA,depart,department|section,division|administrative district|administrative division|territorial division|sector|sphere
15,tenant,NN,NA,tenant,renter|tenant,payer|remunerator|holder|resident|occupant|occupier
15,ownership,NN,NA,ownership,ownership|possession,relation|control|state
15,program,NN,NA,program,broadcast|computer program|computer programme|course of study|curriculum|plan|platform|political platform|political program|program|programme|syllabus,idea|thought|system|system of rules|show|document|written document|papers|announcement|promulgation|information|info|software|software program|computer software|software system|software package|package|performance
15,mazzariello,NNP,NA,mazzariello,,NA
15,partner,NN,NA,partner,better half|collaborator|cooperator|married person|mate|pardner|partner|spouse,relative|relation|domestic partner|significant other|spousal equivalent|spouse equivalent|associate|person|individual|someone|somebody|mortal|soul
15,joe,NNP,NA,joe,,NA
15,guzzo,NNP,NA,guzzo,,NA
15,learn,VBD,ed,learn,acquire|ascertain|check|con|determine|discover|find out|get a line|get wind|get word|hear|instruct|larn|learn|memorise|memorize|pick up|read|see|study|take|teach|watch,study|hit the books|inform
15,rend,VB,ed,rend,pull|rend|rip|rive,tear|rupture|snap|bust
15,own,VB,NA,own,have|own|possess,
16,invest,VBD,ed,invest,adorn|clothe|commit|empower|endow|endue|enthrone|gift|induct|indue|invest|place|put|seat|vest,spend|expend|drop|enable|equip|fit|fit out|outfit|install|instal
16,8,CD,NA,8,NA,NA
16,500,CD,NA,500,NA,NA
16,new,JJ,NA,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
16,facade,NN,NA,facad,facade|frontage|frontal|window dressing,front|misrepresentation|deceit|deception
16,rest,NN,NA,rest,balance|ease|eternal rest|eternal sleep|quietus|relaxation|relief|remainder|repose|residual|residue|residuum|respite|rest|rest period|sleep,part|portion|component part|component|constituent|inactivity|pause|intermission|break|interruption|suspension|inaction|inactiveness|death|support|musical notation
16,room,NN,NA,room,elbow room|room|way,area|position|spatial relation|opportunity|chance|gathering|assemblage
16,makeover,NN,NA,makeov,makeover,beauty treatment|reconstruction
16,other,JJ,NA,other,early(a)|former(a)|other|other(a),
16,modest,JJ,NA,modest,humble|low|lowly|meek|mild|minor|modest|pocket-size|pocket-sized|small|small-scale,
